"order_date","product_name","category","region","quantity","sales","profit","cost","unit_price","margem_percentual"
"2023-03-17","Smartwatch","Electronics","South","9",5751.0,1196.23,4554.77,639.0,20.8
"2023-09-29","Camera","Electronics","East","2",624.0,139.64,484.36,312.0,22.38
"2023-12-01","Camera","Electronics","South","1",508.0,151.29,356.71,508.0,29.78
"2023-09-13","Headphones","Accessories","South","4",4700.0,914.6,3785.4,1175.0,19.46
"2022-03-14","Keyboard","Accessories","West","8",3216.0,639.78,2576.22,402.0,19.89
"2023-07-15","Laptop","Electronics","West","6",2844.0,581.0,2263.0,474.0,20.43
"2022-05-29","Smartphone","Electronics","West","5",2385.0,258.6,2126.4,477.0,10.84
"2023-01-16","Monitor","Accessories","South","8",928.0,170.05,757.95,116.0,18.32
"2023-09-06","Headphones","Accessories","North","6",4656.0,673.35,3982.65,776.0,14.46
"2023-03-29","Headphones","Accessories","North","2",330.0,21.46,308.54,165.0,6.5
"2023-11-01","Camera","Electronics","North","7",1799.0,274.11,1524.89,257.0,15.24
"2022-08-25","Printer","Office","East","1",1029.0,173.61,855.39,1029.0,16.87
"2022-12-30","Headphones","Accessories","North","8",5432.0,1619.39,3812.61,679.0,29.81
"2024-09-04","Camera","Electronics","West","5",5785.0,1191.11,4593.89,1157.0,20.59
"2024-01-08","Printer","Office","North","1",1062.0,272.42,789.58,1062.0,25.65
"2022-12-27","Keyboard","Accessories","North","1",163.0,22.07,140.93,163.0,13.54
"2024-04-14","Smartphone","Electronics","West","9",9162.0,1625.62,7536.38,1018.0,17.74
"2023-02-10","Printer","Office","East","4",1440.0,130.24,1309.76,360.0,9.04
"2023-07-15","Monitor","Accessories","South","5",1465.0,149.62,1315.38,293.0,10.21
"2024-10-27","Monitor","Accessories","West","2",366.0,31.23,334.77,183.0,8.53
"2024-07-19","Camera","Electronics","South","5",3135.0,277.28,2857.72,627.0,8.84
"2024-03-03","Keyboard","Accessories","North","2",630.0,161.04,468.96,315.0,25.56
"2024-04-12","Monitor","Accessories","South","1",213.0,42.94,170.06,213.0,20.16
"2024-06-20","Monitor","Accessories","North","4",3792.0,1092.85,2699.15,948.0,28.82
"2023-06-21","Mouse","Accessories","East","2",1932.0,109.07,1822.93,966.0,5.65
"2023-01-25","Keyboard","Accessories","West","4",4152.0,317.28,3834.72,1038.0,7.64
"2024-02-17","Smartphone","Electronics","North","7",3612.0,529.57,3082.43,516.0,14.66
"2024-09-09","Smartphone","Electronics","East","2",2258.0,280.76,1977.24,1129.0,12.43
"2022-07-09","Camera","Electronics","South","3",594.0,47.73,546.27,198.0,8.04
"2023-09-01","Headphones","Accessories","West","7",8071.0,1799.06,6271.94,1153.0,22.29
"2024-03-30","Keyboard","Accessories","North","7",5838.0,631.45,5206.55,834.0,10.82
"2024-12-22","Keyboard","Accessories","North","4",692.0,181.31,510.69,173.0,26.2
"2024-09-08","Keyboard","Accessories","South","3",1704.0,309.06,1394.94,568.0,18.14
"2023-01-21","Printer","Office","South","5",3235.0,941.24,2293.76,647.0,29.1
"2023-10-12","Mouse","Accessories","East","6",4746.0,545.57,4200.43,791.0,11.5
"2022-08-01","Smartwatch","Electronics","South","8",7600.0,788.88,6811.12,950.0,10.38
"2023-11-03","Smartphone","Electronics","West","5",1935.0,128.01,1806.99,387.0,6.62
"2023-12-04","Laptop","Electronics","North","3",1638.0,306.29,1331.71,546.0,18.7
"2023-06-30","Keyboard","Accessories","West","7",4746.0,816.6,3929.4,678.0,17.21
"2023-02-01","Smartphone","Electronics","North","8",4824.0,1187.93,3636.07,603.0,24.63
"2022-05-09","Camera","Electronics","South","1",1193.0,153.72,1039.28,1193.0,12.89
"2023-12-16","Laptop","Electronics","East","2",562.0,92.94,469.06,281.0,16.54
"2022-03-20","Smartphone","Electronics","North","8",6200.0,1296.84,4903.16,775.0,20.92
"2024-07-28","Printer","Office","North","8",4128.0,315.48,3812.52,516.0,7.64
"2022-03-28","Printer","Office","East","5",5405.0,326.56,5078.44,1081.0,6.04
"2024-11-06","Laptop","Electronics","North","3",1371.0,104.66,1266.34,457.0,7.63
"2023-01-01","Keyboard","Accessories","West","5",1405.0,194.33,1210.67,281.0,13.83
"2023-03-18","Keyboard","Accessories","North","3",1644.0,158.32,1485.68,548.0,9.63
"2024-09-18","Mouse","Accessories","West","6",3414.0,396.92,3017.08,569.0,11.63
"2024-08-19","Laptop","Electronics","East","8",3272.0,674.57,2597.43,409.0,20.62
"2022-06-18","Smartphone","Electronics","North","3",2655.0,646.91,2008.09,885.0,24.37
"2022-05-29","Smartwatch","Electronics","West","7",1673.0,458.32,1214.68,239.0,27.4
"2022-06-09","Tablet","Electronics","East","2",846.0,145.09,700.91,423.0,17.15
"2023-05-03","Smartphone","Electronics","East","1",985.0,196.64,788.36,985.0,19.96
"2023-11-17","Smartwatch","Electronics","North","9",7551.0,894.4,6656.6,839.0,11.84
"2022-02-08","Tablet","Electronics","North","5",855.0,217.16,637.84,171.0,25.4
"2023-10-23","Camera","Electronics","South","2",396.0,94.55,301.45,198.0,23.88
"2022-08-24","Tablet","Electronics","West","8",2296.0,560.48,1735.52,287.0,24.41
"2024-05-09","Monitor","Accessories","North","6",1704.0,199.94,1504.06,284.0,11.73
"2023-03-12","Smartphone","Electronics","East","2",1180.0,261.16,918.84,590.0,22.13
"2022-10-05","Smartphone","Electronics","East","3",411.0,55.73,355.27,137.0,13.56
"2022-01-19","Mouse","Accessories","East","1",745.0,151.22,593.78,745.0,20.3
"2022-05-09","Printer","Office","West","9",10656.0,961.3,9694.7,1184.0,9.02
"2024-05-23","Mouse","Accessories","South","3",1494.0,178.5,1315.5,498.0,11.95
"2024-07-11","Camera","Electronics","South","5",1755.0,358.01,1396.99,351.0,20.4
"2022-08-22","Camera","Electronics","South","9",4941.0,894.52,4046.48,549.0,18.1
"2024-11-03","Smartwatch","Electronics","North","6",6510.0,1539.18,4970.82,1085.0,23.64
"2024-10-11","Smartphone","Electronics","South","5",5465.0,719.92,4745.08,1093.0,13.17
"2024-11-09","Tablet","Electronics","South","3",3522.0,285.91,3236.09,1174.0,8.12
"2024-04-01","Tablet","Electronics","West","6",1656.0,139.86,1516.14,276.0,8.45
"2022-07-07","Printer","Office","North","5",1255.0,257.15,997.85,251.0,20.49
"2023-06-10","Keyboard","Accessories","East","1",1192.0,320.13,871.87,1192.0,26.86
"2023-05-15","Tablet","Electronics","West","5",1925.0,204.74,1720.26,385.0,10.64
"2022-06-08","Tablet","Electronics","West","8",1688.0,337.33,1350.67,211.0,19.98
"2023-06-26","Headphones","Accessories","South","1",260.0,16.81,243.19,260.0,6.47
"2022-01-19","Monitor","Accessories","West","5",4880.0,1250.66,3629.34,976.0,25.63
"2024-04-10","Keyboard","Accessories","West","7",1134.0,179.74,954.26,162.0,15.85
"2022-06-10","Laptop","Electronics","North","9",9621.0,1201.29,8419.71,1069.0,12.49
"2023-02-03","Monitor","Accessories","South","4",2836.0,698.83,2137.17,709.0,24.64
"2023-05-15","Printer","Office","North","9",5859.0,1153.89,4705.11,651.0,19.69
"2022-09-11","Smartwatch","Electronics","South","2",2044.0,460.03,1583.97,1022.0,22.51
"2023-07-01","Monitor","Accessories","South","1",612.0,174.52,437.48,612.0,28.52
"2022-02-18","Smartwatch","Electronics","North","3",1890.0,492.31,1397.69,630.0,26.05
"2023-09-30","Smartwatch","Electronics","East","5",2025.0,168.82,1856.18,405.0,8.34
"2023-09-04","Printer","Office","South","2",1960.0,312.06,1647.94,980.0,15.92
"2022-07-07","Camera","Electronics","North","6",4410.0,893.27,3516.73,735.0,20.26
"2024-07-14","Keyboard","Accessories","West","8",8272.0,2391.88,5880.12,1034.0,28.92
"2022-09-27","Smartwatch","Electronics","West","6",5712.0,638.29,5073.71,952.0,11.17
"2024-04-20","Smartwatch","Electronics","North","6",1524.0,178.36,1345.64,254.0,11.7
"2024-05-24","Keyboard","Accessories","North","8",5160.0,1057.41,4102.59,645.0,20.49
"2024-12-29","Mouse","Accessories","East","4",2956.0,451.6,2504.4,739.0,15.28
"2023-05-07","Smartphone","Electronics","West","8",7944.0,2257.73,5686.27,993.0,28.42
"2024-09-10","Camera","Electronics","North","5",1815.0,535.22,1279.78,363.0,29.49
"2023-03-21","Headphones","Accessories","North","3",2706.0,546.97,2159.03,902.0,20.21
"2023-05-05","Laptop","Electronics","North","2",1356.0,144.18,1211.82,678.0,10.63
"2023-07-27","Printer","Office","South","6",6384.0,1189.19,5194.81,1064.0,18.63
"2023-06-13","Smartwatch","Electronics","South","9",4248.0,964.12,3283.88,472.0,22.7
"2024-05-02","Monitor","Accessories","North","6",3954.0,676.82,3277.18,659.0,17.12
"2024-04-21","Smartphone","Electronics","South","6",7110.0,739.6,6370.4,1185.0,10.4
"2023-07-25","Headphones","Accessories","South","7",8113.0,995.03,7117.97,1159.0,12.26
"2023-01-26","Headphones","Accessories","North","3",1830.0,183.62,1646.38,610.0,10.03
"2023-01-11","Keyboard","Accessories","West","4",3732.0,671.19,3060.81,933.0,17.98
"2024-09-27","Mouse","Accessories","West","6",4062.0,1087.17,2974.83,677.0,26.76
"2024-12-03","Smartwatch","Electronics","North","1",496.0,93.31,402.69,496.0,18.81
"2023-08-24","Smartwatch","Electronics","East","4",1104.0,84.31,1019.69,276.0,7.64
"2023-05-19","Smartphone","Electronics","West","3",2274.0,662.0,1612.0,758.0,29.11
"2022-06-13","Smartwatch","Electronics","North","8",4456.0,1106.04,3349.96,557.0,24.82
"2022-08-26","Mouse","Accessories","West","8",4928.0,1038.18,3889.82,616.0,21.07
"2023-01-22","Smartphone","Electronics","North","4",1740.0,224.79,1515.21,435.0,12.92
"2022-08-08","Headphones","Accessories","North","2",178.0,31.46,146.54,89.0,17.67
"2023-11-19","Printer","Office","East","8",5296.0,1234.81,4061.19,662.0,23.32
"2023-06-28","Mouse","Accessories","North","4",4156.0,847.09,3308.91,1039.0,20.38
"2024-10-09","Printer","Office","North","1",624.0,106.92,517.08,624.0,17.13
"2022-09-04","Smartphone","Electronics","West","4",3892.0,1052.72,2839.28,973.0,27.05
"2024-07-18","Mouse","Accessories","South","9",1620.0,294.6,1325.4,180.0,18.19
"2022-09-22","Mouse","Accessories","West","3",2250.0,301.97,1948.03,750.0,13.42
"2024-07-31","Monitor","Accessories","West","2",1390.0,316.31,1073.69,695.0,22.76
"2023-04-21","Camera","Electronics","South","5",5155.0,1325.16,3829.84,1031.0,25.71
"2022-07-09","Smartwatch","Electronics","North","5",1025.0,262.91,762.09,205.0,25.65
"2024-07-31","Mouse","Accessories","South","3",1785.0,244.52,1540.48,595.0,13.7
"2022-09-30","Smartwatch","Electronics","North","9",2952.0,605.85,2346.15,328.0,20.52
"2024-12-25","Headphones","Accessories","East","1",773.0,181.52,591.48,773.0,23.48
"2023-03-30","Tablet","Electronics","North","8",1640.0,361.48,1278.52,205.0,22.04
"2023-10-02","Keyboard","Accessories","East","1",1017.0,69.33,947.67,1017.0,6.82
"2022-05-23","Headphones","Accessories","East","4",1964.0,349.91,1614.09,491.0,17.82
"2023-04-05","Mouse","Accessories","North","3",2994.0,638.59,2355.41,998.0,21.33
"2023-10-08","Printer","Office","East","9",8046.0,2210.33,5835.67,894.0,27.47
"2022-05-22","Printer","Office","West","2",1874.0,271.5,1602.5,937.0,14.49
"2023-08-19","Mouse","Accessories","North","8",6008.0,871.76,5136.24,751.0,14.51
"2023-09-06","Camera","Electronics","East","8",7240.0,411.19,6828.81,905.0,5.68
"2024-06-17","Monitor","Accessories","South","9",1188.0,348.31,839.69,132.0,29.32
"2024-12-22","Headphones","Accessories","North","9",2997.0,163.34,2833.66,333.0,5.45
"2023-02-02","Printer","Office","West","9",7524.0,2017.85,5506.15,836.0,26.82
"2022-10-13","Monitor","Accessories","North","5",3625.0,268.73,3356.27,725.0,7.41
"2024-03-31","Laptop","Electronics","East","8",6952.0,871.2,6080.8,869.0,12.53
"2023-05-29","Camera","Electronics","North","9",1053.0,283.58,769.42,117.0,26.93
"2024-12-21","Monitor","Accessories","North","9",6696.0,1224.22,5471.78,744.0,18.28
"2024-10-09","Headphones","Accessories","North","2",1420.0,93.59,1326.41,710.0,6.59
"2023-12-29","Camera","Electronics","West","9",9972.0,2566.01,7405.99,1108.0,25.73
"2022-11-28","Laptop","Electronics","South","8",3136.0,494.26,2641.74,392.0,15.76
"2023-02-10","Camera","Electronics","West","3",225.0,20.52,204.48,75.0,9.12
"2022-05-12","Mouse","Accessories","East","3",1662.0,375.04,1286.96,554.0,22.57
"2024-05-03","Printer","Office","West","4",500.0,85.96,414.04,125.0,17.19
"2022-08-02","Smartphone","Electronics","North","8",3168.0,747.33,2420.67,396.0,23.59
"2023-12-31","Smartphone","Electronics","East","1",622.0,104.57,517.43,622.0,16.81
"2022-04-03","Tablet","Electronics","North","3",1233.0,361.12,871.88,411.0,29.29
"2024-01-19","Laptop","Electronics","West","3",573.0,116.14,456.86,191.0,20.27
"2022-02-18","Tablet","Electronics","South","1",702.0,129.34,572.66,702.0,18.42
"2024-05-14","Laptop","Electronics","South","8",4832.0,1261.06,3570.94,604.0,26.1
"2023-01-17","Printer","Office","North","5",3765.0,670.8,3094.2,753.0,17.82
"2024-05-05","Camera","Electronics","North","8",6928.0,1415.16,5512.84,866.0,20.43
"2023-02-01","Headphones","Accessories","West","7",1624.0,436.13,1187.87,232.0,26.86
"2023-04-01","Headphones","Accessories","North","1",68.0,10.39,57.61,68.0,15.28
"2023-06-04","Mouse","Accessories","North","1",651.0,187.99,463.01,651.0,28.88
"2024-09-16","Printer","Office","North","7",6293.0,718.49,5574.51,899.0,11.42
"2023-02-16","Keyboard","Accessories","West","2",1068.0,85.71,982.29,534.0,8.03
"2023-10-17","Keyboard","Accessories","North","1",381.0,26.69,354.31,381.0,7.01
"2022-07-21","Printer","Office","South","2",2016.0,426.43,1589.57,1008.0,21.15
"2024-02-10","Headphones","Accessories","West","2",1224.0,340.67,883.33,612.0,27.83
"2022-10-23","Monitor","Accessories","South","5",2180.0,400.01,1779.99,436.0,18.35
"2024-09-12","Laptop","Electronics","North","9",2853.0,353.09,2499.91,317.0,12.38
"2022-10-04","Mouse","Accessories","South","1",272.0,45.33,226.67,272.0,16.67
"2022-03-14","Smartphone","Electronics","North","4",2640.0,183.23,2456.77,660.0,6.94
"2024-04-26","Monitor","Accessories","North","2",488.0,129.02,358.98,244.0,26.44
"2023-11-10","Printer","Office","South","8",9184.0,1795.93,7388.07,1148.0,19.55
"2024-04-12","Tablet","Electronics","North","5",280.0,23.98,256.02,56.0,8.56
"2024-10-03","Keyboard","Accessories","East","3",2889.0,604.45,2284.55,963.0,20.92
"2024-07-18","Laptop","Electronics","West","1",625.0,125.9,499.1,625.0,20.14
"2024-04-16","Keyboard","Accessories","South","8",7056.0,538.48,6517.52,882.0,7.63
"2023-07-11","Tablet","Electronics","West","8",3936.0,720.2,3215.8,492.0,18.3
"2022-09-19","Smartwatch","Electronics","East","6",2472.0,363.38,2108.62,412.0,14.7
"2022-06-19","Mouse","Accessories","West","5",855.0,67.57,787.43,171.0,7.9
"2024-02-25","Mouse","Accessories","West","3",3480.0,560.39,2919.61,1160.0,16.1
"2023-03-07","Camera","Electronics","South","1",846.0,103.3,742.7,846.0,12.21
"2022-03-09","Keyboard","Accessories","North","1",158.0,46.24,111.76,158.0,29.27
"2022-12-31","Mouse","Accessories","South","9",3186.0,583.24,2602.76,354.0,18.31
"2024-02-01","Mouse","Accessories","North","7",6972.0,969.43,6002.57,996.0,13.9
"2024-04-15","Mouse","Accessories","East","5",1745.0,449.64,1295.36,349.0,25.77
"2024-05-15","Laptop","Electronics","East","8",4256.0,372.95,3883.05,532.0,8.76
"2022-04-14","Keyboard","Accessories","South","3",1674.0,499.63,1174.37,558.0,29.85
"2024-09-25","Camera","Electronics","North","8",6488.0,1072.86,5415.14,811.0,16.54
"2022-03-05","Tablet","Electronics","East","5",3530.0,803.86,2726.14,706.0,22.77
"2022-09-03","Mouse","Accessories","North","2",632.0,87.45,544.55,316.0,13.84
"2024-11-09","Monitor","Accessories","North","7",3675.0,236.8,3438.2,525.0,6.44
"2023-09-12","Smartwatch","Electronics","West","6",5592.0,926.42,4665.58,932.0,16.57
"2023-02-11","Keyboard","Accessories","East","6",6432.0,807.94,5624.06,1072.0,12.56
"2023-08-27","Camera","Electronics","East","3",3069.0,503.3,2565.7,1023.0,16.4
"2023-05-26","Keyboard","Accessories","North","7",2898.0,490.11,2407.89,414.0,16.91
"2024-05-30","Tablet","Electronics","North","4",3960.0,632.76,3327.24,990.0,15.98
"2024-07-31","Tablet","Electronics","South","3",1476.0,85.16,1390.84,492.0,5.77
"2023-11-14","Printer","Office","East","2",1058.0,298.69,759.31,529.0,28.23
"2023-11-27","Monitor","Accessories","South","5",1215.0,162.02,1052.98,243.0,13.33
"2024-03-04","Camera","Electronics","North","3",204.0,20.43,183.57,68.0,10.01
"2024-12-24","Tablet","Electronics","West","7",4137.0,221.66,3915.34,591.0,5.36
"2022-05-21","Camera","Electronics","West","5",250.0,16.81,233.19,50.0,6.72
"2022-09-14","Tablet","Electronics","West","5",1185.0,254.34,930.66,237.0,21.46
"2024-03-12","Headphones","Accessories","South","2",1504.0,108.52,1395.48,752.0,7.22
"2024-06-28","Keyboard","Accessories","West","6",6888.0,945.07,5942.93,1148.0,13.72
"2024-12-25","Smartphone","Electronics","West","3",3588.0,958.84,2629.16,1196.0,26.72
"2022-11-18","Laptop","Electronics","South","7",1477.0,367.22,1109.78,211.0,24.86
"2022-10-22","Smartwatch","Electronics","East","8",1280.0,131.56,1148.44,160.0,10.28
"2024-11-16","Tablet","Electronics","South","7",7161.0,630.76,6530.24,1023.0,8.81
"2023-03-13","Printer","Office","North","5",1850.0,346.4,1503.6,370.0,18.72
"2023-12-27","Mouse","Accessories","East","3",3378.0,520.31,2857.69,1126.0,15.4
"2024-10-30","Laptop","Electronics","West","7",7672.0,2046.38,5625.62,1096.0,26.67
"2024-11-03","Tablet","Electronics","South","6",4254.0,938.66,3315.34,709.0,22.07
"2024-11-19","Keyboard","Accessories","East","5",2285.0,279.9,2005.1,457.0,12.25
"2024-04-29","Keyboard","Accessories","West","7",5775.0,680.6,5094.4,825.0,11.79
"2022-10-21","Smartphone","Electronics","North","9",9360.0,910.35,8449.65,1040.0,9.73
"2023-01-25","Printer","Office","North","8",6936.0,1156.52,5779.48,867.0,16.67
"2022-05-17","Camera","Electronics","East","9",5634.0,464.71,5169.29,626.0,8.25
"2024-03-29","Smartphone","Electronics","North","4",2644.0,731.86,1912.14,661.0,27.68
"2023-11-22","Headphones","Accessories","North","1",247.0,35.65,211.35,247.0,14.43
"2023-09-24","Laptop","Electronics","East","7",1869.0,357.27,1511.73,267.0,19.12
"2024-07-17","Smartwatch","Electronics","West","7",1988.0,430.59,1557.41,284.0,21.66
"2023-06-17","Laptop","Electronics","West","4",1920.0,549.11,1370.89,480.0,28.6
"2024-05-20","Headphones","Accessories","West","3",2577.0,196.37,2380.63,859.0,7.62
"2024-06-10","Camera","Electronics","East","3",828.0,117.95,710.05,276.0,14.25
"2022-01-31","Camera","Electronics","South","2",1580.0,403.76,1176.24,790.0,25.55
"2023-09-13","Camera","Electronics","East","9",9009.0,1909.26,7099.74,1001.0,21.19
"2022-10-01","Smartphone","Electronics","East","9",7425.0,1580.86,5844.14,825.0,21.29
"2024-12-24","Monitor","Accessories","West","5",2945.0,672.35,2272.65,589.0,22.83
"2023-07-19","Mouse","Accessories","West","3",294.0,22.9,271.1,98.0,7.79
"2024-05-17","Mouse","Accessories","South","5",5875.0,789.23,5085.77,1175.0,13.43
"2022-01-17","Smartwatch","Electronics","West","3",1308.0,197.6,1110.4,436.0,15.11
"2024-01-10","Monitor","Accessories","South","4",2360.0,391.82,1968.18,590.0,16.6
"2023-04-10","Smartwatch","Electronics","West","6",1008.0,245.45,762.55,168.0,24.35
"2023-10-27","Smartwatch","Electronics","North","6",1344.0,338.4,1005.6,224.0,25.18
"2022-01-12","Printer","Office","West","7",5635.0,1185.97,4449.03,805.0,21.05
"2023-09-15","Mouse","Accessories","East","4",4088.0,1200.03,2887.97,1022.0,29.35
"2024-12-04","Camera","Electronics","South","8",2192.0,441.77,1750.23,274.0,20.15
"2022-06-06","Keyboard","Accessories","South","8",1952.0,444.15,1507.85,244.0,22.75
"2023-01-28","Smartphone","Electronics","East","7",3955.0,1144.76,2810.24,565.0,28.94
